"","casenum","statenum","vehnum","persontotal","agemin","agemax","numfatal","day","month","year","modelyear","make","cellphoneuse"
"25949",117,45,1,1,60,60,0,2,3,2016,2011,49,0
"25950",122,45,2,1,42,42,0,4,3,2016,2012,7,0
"25951",125,45,2,1,59,59,0,18,2,2016,2010,12,0
"25952",131,45,1,1,22,22,1,6,3,2016,2010,49,0
"25953",135,45,1,1,22,22,0,13,2,2016,2010,7,0
"25954",143,45,1,1,69,69,1,20,2,2016,2012,49,0
"25955",144,45,2,1,79,79,1,10,3,2016,2014,49,0
"25956",147,45,1,1,26,26,1,10,3,2016,2016,37,0
"25957",150,45,1,1,24,24,1,11,3,2016,2009,37,0
"25958",164,45,1,1,28,28,0,17,3,2016,2015,35,0
"25959",165,45,1,1,56,56,0,17,3,2016,2015,63,0
"25960",167,45,2,1,28,28,1,19,3,2016,2010,58,0
"25961",179,45,1,1,27,27,1,24,3,2016,2009,24,0
"25962",180,45,1,1,35,35,0,26,3,2016,2014,20,0
"25963",183,45,1,1,60,60,1,27,3,2016,2013,58,0
"25964",185,45,2,1,43,43,1,28,3,2016,2012,7,0
"25965",191,45,3,1,26,26,0,1,4,2016,2014,34,0
"25966",195,45,1,1,36,36,1,4,4,2016,2014,49,0
"25967",207,45,1,1,62,62,0,9,4,2016,2010,7,0
"25968",216,45,1,1,59,59,0,15,1,2016,2008,37,0
"25969",221,45,2,1,26,26,0,19,4,2016,2012,12,0
"25970",237,45,1,1,53,53,1,25,4,2016,2009,55,0
"25971",240,45,1,1,42,42,0,26,4,2016,2013,20,0
"25972",248,45,2,1,22,22,0,21,2,2016,2015,12,0
"25973",254,45,2,1,68,68,0,6,2,2016,2015,20,0
"25974",257,45,2,1,31,31,0,3,4,2016,2010,6,0
"25975",260,45,1,1,53,53,0,30,4,2016,2016,6,0
"25976",266,45,1,1,20,20,1,30,4,2016,2011,35,0
"25977",269,45,1,1,58,58,0,3,5,2016,2014,30,0
"25978",288,45,1,1,67,67,1,9,5,2016,2012,20,0
"25979",302,45,2,1,99,99,1,14,5,2016,2008,20,0
"25980",322,45,2,1,75,75,1,26,5,2016,2012,49,0
"25981",324,45,3,1,40,40,0,26,5,2016,2012,7,0
"25982",335,45,1,1,22,22,0,31,5,2016,2015,12,0
"25983",339,45,1,1,54,54,0,31,5,2016,2010,35,0
"25984",340,45,1,1,56,56,0,1,6,2016,2010,12,0
"25985",346,45,2,1,24,24,0,4,6,2016,2012,20,0
"25986",349,45,1,1,27,27,1,5,6,2016,2009,37,0
"25987",350,45,1,1,28,28,0,4,6,2016,2015,2,0
"25988",359,45,1,1,29,29,0,9,6,2016,2012,20,0
"25989",371,45,1,1,64,64,0,10,6,2016,2013,55,0
"25990",376,45,2,1,25,25,0,11,6,2016,2014,7,0
"25991",380,45,1,1,29,29,0,13,6,2016,2013,82,0
"25992",381,45,2,1,31,31,1,13,6,2016,2008,63,0
"25993",382,45,2,1,25,25,0,13,6,2016,2013,63,0
"25994",391,45,1,1,57,57,1,21,6,2016,2012,37,0
"25995",393,45,1,1,73,73,0,17,3,2016,2010,37,0
"25996",396,45,1,1,25,25,1,5,5,2016,2008,20,0
"25997",401,45,2,1,19,19,1,15,6,2016,2009,49,0
"25998",402,45,1,1,53,53,0,16,6,2016,2016,2,0
"25999",408,45,1,1,53,53,1,23,6,2016,2014,20,0
"26000",410,45,1,1,48,48,1,24,6,2016,2015,12,0
"26001",418,45,1,1,53,53,1,28,6,2016,2010,20,0
"26002",424,45,1,1,48,48,0,25,6,2016,2008,2,0
"26003",438,45,1,1,37,37,0,6,7,2016,2008,12,0
"26004",439,45,1,1,52,52,1,6,7,2016,2012,34,0
"26005",442,45,1,1,56,56,1,7,7,2016,2011,7,0
"26006",444,45,2,1,27,27,1,8,7,2016,2013,55,0
"26007",449,45,1,1,23,23,1,13,7,2016,2013,55,0
"26008",453,45,2,1,46,46,0,17,7,2016,2008,7,0
"26009",466,45,2,1,32,32,0,25,5,2016,2008,49,0
"26010",471,45,1,1,24,24,1,8,7,2016,2013,7,0
"26011",472,45,1,1,27,27,0,23,4,2016,2015,63,0
"26012",476,45,3,1,63,63,0,14,7,2016,2010,35,0
"26013",480,45,2,1,56,56,0,22,7,2016,2009,12,0
"26014",487,45,1,1,32,32,1,24,7,2016,2010,12,0
"26015",491,45,1,1,68,68,1,26,7,2016,2008,49,0
"26016",510,45,1,1,53,53,0,28,7,2016,2011,49,0
"26017",511,45,1,1,24,24,1,10,7,2016,2014,35,0
"26018",518,45,1,1,59,59,1,2,8,2016,2013,35,0
"26019",521,45,1,1,40,40,0,5,8,2016,2011,63,0
"26020",527,45,1,1,48,48,0,6,8,2016,2011,20,0
"26021",529,45,2,1,55,55,1,8,8,2016,2016,30,0
"26022",533,45,1,1,24,24,0,9,8,2016,2015,37,0
"26023",546,45,2,1,42,42,0,14,8,2016,2016,49,0
"26024",547,45,1,1,23,23,0,14,8,2016,2012,12,0
"26025",552,45,2,1,62,62,1,18,8,2016,2013,12,0
"26026",558,45,1,1,43,43,0,20,8,2016,2008,12,0
"26027",563,45,1,1,25,25,0,22,8,2016,2015,49,0
"26028",564,45,1,1,21,21,1,23,8,2016,2015,49,0
"26029",567,45,1,1,82,82,0,25,8,2016,2010,35,0
"26030",569,45,1,1,35,35,1,25,8,2016,2009,41,0
"26031",573,45,1,1,32,32,1,27,8,2016,2010,6,0
"26032",579,45,1,1,41,41,0,31,8,2016,2015,49,0
"26033",583,45,2,1,65,65,0,18,6,2016,2009,55,0
"26034",596,45,2,1,18,18,0,25,6,2016,2015,12,0
"26035",598,45,2,1,23,23,0,19,8,2016,2008,20,0
"26036",599,45,1,1,34,34,0,20,8,2016,2013,63,0
"26037",603,45,1,1,53,53,0,29,8,2016,2011,20,0
"26038",606,45,1,1,35,35,0,1,9,2016,2012,37,0
"26039",613,45,1,1,38,38,1,5,9,2016,2008,49,0
"26040",617,45,1,1,49,49,1,6,9,2016,2008,55,0
"26041",618,45,1,1,29,29,1,6,9,2016,2012,35,0
"26042",630,45,1,1,36,36,0,9,9,2016,2015,12,0
"26043",639,45,2,1,69,69,1,14,9,2016,2011,49,0
"26044",643,45,1,1,64,64,0,17,9,2016,2008,7,0
"26045",645,45,2,1,43,43,0,16,8,2016,2013,58,0
"26046",647,45,1,1,67,67,0,17,9,2016,2014,20,0
"26047",658,45,1,1,31,31,0,24,9,2016,2014,52,0
"26048",663,45,1,1,36,36,0,26,9,2016,2011,63,0
"26049",666,45,1,1,25,25,0,27,9,2016,2009,48,0
"26050",672,45,2,1,77,77,1,29,9,2016,2010,18,0
"26051",674,45,1,1,80,80,1,29,9,2016,2015,6,0
"26052",678,45,1,1,62,62,0,16,8,2016,2009,23,0
"26053",679,45,1,1,64,64,0,18,8,2016,2011,12,0
"26054",682,45,2,1,34,34,0,7,8,2016,2015,37,0
"26055",683,45,1,1,22,22,0,5,9,2016,2015,49,0
"26056",689,45,1,1,23,23,0,1,10,2016,2014,35,0
"26057",694,45,1,1,39,39,0,2,10,2016,2016,34,0
"26058",706,45,2,1,21,21,1,11,10,2016,2009,20,0
"26059",708,45,2,1,37,37,0,12,10,2016,2016,2,0
"26060",711,45,1,1,58,58,0,5,10,2016,2016,55,0
"26061",723,45,1,1,45,45,1,18,10,2016,2009,59,0
"26062",748,45,1,1,29,29,0,28,10,2016,2011,12,0
"26063",757,45,1,1,41,41,1,30,10,2016,2013,20,0
"26064",759,45,1,1,39,39,1,30,10,2016,2008,19,0
"26065",762,45,1,1,51,51,0,20,10,2016,2008,54,0
"26066",764,45,1,1,17,17,1,1,11,2016,2008,13,0
"26067",769,45,1,1,42,42,1,4,11,2016,2011,20,0
"26068",770,45,1,1,83,83,1,4,11,2016,2009,14,0
"26069",774,45,1,1,57,57,0,5,11,2016,2015,20,0
"26070",776,45,1,1,59,59,0,10,9,2016,2008,20,0
"26071",778,45,1,1,27,27,1,6,11,2016,2016,35,0
"26072",780,45,2,1,32,32,0,6,11,2016,2008,35,0
"26073",787,45,2,1,31,31,1,8,11,2016,2012,37,0
"26074",789,45,3,1,37,37,1,8,11,2016,2010,37,0
"26075",790,45,1,1,27,27,0,8,11,2016,2012,12,0
"26076",791,45,3,1,45,45,0,10,11,2016,2008,30,0
"26077",794,45,1,1,18,18,0,12,11,2016,2012,12,0
"26078",796,45,1,1,69,69,1,12,11,2016,2013,49,0
"26079",800,45,1,1,21,21,1,13,11,2016,2008,58,0
"26080",804,45,2,1,18,18,0,15,11,2016,2013,20,0
"26081",806,45,1,1,57,57,0,17,11,2016,2012,62,0
"26082",809,45,2,1,52,52,0,18,11,2016,2014,35,0
"26083",810,45,1,1,32,32,1,19,11,2016,2008,14,0
"26084",813,45,1,1,26,26,1,20,11,2016,2010,49,0
"26085",814,45,1,1,36,36,0,20,11,2016,2009,49,0
"26086",816,45,3,1,19,19,1,16,11,2016,2008,20,0
"26087",817,45,1,1,36,36,0,21,11,2016,2012,7,0
"26088",819,45,1,1,55,55,0,22,11,2016,2013,48,0
"26089",821,45,1,1,23,23,0,23,11,2016,2013,7,0
"26090",834,45,1,1,23,23,0,29,11,2016,2012,20,0
"26091",837,45,1,1,42,42,1,29,11,2016,2015,12,0
"26092",842,45,2,1,38,38,1,30,11,2016,2011,20,0
"26093",849,45,2,1,29,29,1,2,12,2016,2013,12,0
"26094",850,45,2,1,81,81,1,2,12,2016,2013,12,0
"26095",852,45,1,1,31,31,0,4,12,2016,2011,49,0
"26096",862,45,1,1,73,73,1,12,12,2016,2017,34,0
"26097",865,45,1,1,45,45,1,14,12,2016,2013,12,0
"26098",867,45,1,1,23,23,0,16,12,2016,2013,30,0
"26099",870,45,1,1,42,42,1,18,12,2016,2013,55,0
"26100",871,45,1,1,30,30,1,18,12,2016,2010,20,0
"26101",872,45,2,1,25,25,0,18,12,2016,2014,2,0
"26102",874,45,1,1,31,31,1,19,12,2016,2009,55,0
"26103",888,45,1,1,40,40,1,26,12,2016,2016,49,0
"26104",890,45,1,1,37,37,1,28,12,2016,2011,12,0
"26105",891,45,1,1,29,29,0,29,12,2016,2011,20,0
"26106",901,45,1,1,64,64,1,26,9,2016,2015,63,0
"26107",904,45,2,1,21,21,0,20,10,2016,2012,20,0
"26108",907,45,1,1,79,79,0,23,10,2016,2009,20,0
"26109",911,45,2,1,24,24,0,12,11,2016,2016,6,0
"26110",915,45,1,1,57,57,0,21,11,2016,2008,49,0
"26111",922,45,2,1,53,53,0,4,12,2016,2017,30,0
"26112",926,45,1,1,52,52,0,14,12,2016,2016,7,0
"26113",938,45,1,1,43,43,1,3,9,2016,2016,49,0
"26114",940,45,2,1,26,26,0,28,10,2016,2008,12,0
"26115",5,46,2,1,41,41,0,7,2,2016,2015,20,0
"26116",7,46,1,1,65,65,1,22,2,2016,2011,58,0
"26117",13,46,1,1,35,35,1,20,3,2016,2008,23,0
"26118",33,46,2,1,36,36,0,11,6,2016,2009,37,0
"26119",43,46,1,1,37,37,0,19,7,2016,2014,6,0
"26120",46,46,1,1,58,58,0,24,7,2016,2016,7,0
"26121",55,46,2,1,52,52,0,9,8,2016,2011,20,0
"26122",71,46,1,1,45,45,1,10,9,2016,2011,20,0
"26123",83,46,1,1,78,78,1,19,10,2016,2016,49,0
"26124",87,46,1,1,67,67,1,26,10,2016,2010,13,0
"26125",4,47,1,1,47,47,1,14,1,2016,2011,12,0
"26126",7,47,1,1,24,24,0,28,1,2016,2012,37,0
"26127",10,47,2,1,67,67,0,11,1,2016,2013,48,0
"26128",11,47,1,1,92,92,1,9,1,2016,2014,20,0
"26129",13,47,2,1,79,79,0,7,1,2016,2013,48,0
"26130",17,47,2,1,64,64,0,15,1,2016,2011,7,0
"26131",19,47,1,1,21,21,1,15,1,2016,2010,35,0
"26132",20,47,1,1,64,64,1,1,1,2016,2015,35,0
"26133",21,47,1,1,55,55,1,1,1,2016,2011,12,0
"26134",28,47,3,1,57,57,0,4,1,2016,2014,12,0
"26135",29,47,2,1,53,53,0,15,1,2016,2012,12,0
"26136",38,47,1,1,29,29,1,21,1,2016,2012,7,0
"26137",46,47,1,1,27,27,1,29,1,2016,2011,20,1
"26138",47,47,1,1,72,72,1,2,2,2016,2009,12,0
"26139",61,47,2,1,54,54,0,6,2,2016,2015,20,0
"26140",64,47,1,1,48,48,0,3,2,2016,2015,63,0
"26141",66,47,1,1,58,58,1,8,2,2016,2014,12,0
"26142",71,47,1,1,46,46,1,11,2,2016,2011,20,0
"26143",83,47,1,1,23,23,1,14,2,2016,2008,35,1
"26144",84,47,2,1,18,18,0,14,1,2016,2008,20,0
"26145",89,47,1,1,21,21,1,21,2,2016,2011,39,0
"26146",90,47,1,1,25,25,0,14,2,2016,2015,7,0
"26147",96,47,1,1,44,44,0,19,2,2016,2015,52,0
"26148",109,47,2,1,39,39,1,25,2,2016,2008,63,0
"26149",111,47,1,1,43,43,1,23,2,2016,2009,12,0
"26150",113,47,1,1,56,56,1,1,3,2016,2008,20,0
"26151",117,47,2,1,47,47,1,13,2,2016,2009,59,0
"26152",120,47,2,1,35,35,0,29,2,2016,2014,23,0
"26153",130,47,1,1,46,46,0,26,2,2016,2012,35,0
"26154",131,47,2,1,39,39,1,29,2,2016,2015,49,0
"26155",132,47,1,1,26,26,1,1,3,2016,2010,12,0
"26156",133,47,1,1,29,29,0,4,3,2016,2010,6,0
"26157",141,47,1,1,60,60,1,23,2,2016,2009,35,0
"26158",142,47,2,1,46,46,0,11,3,2016,2015,20,0
"26159",165,47,1,1,33,33,0,23,3,2016,2008,7,0
"26160",169,47,1,1,69,69,1,20,3,2016,2013,12,0
"26161",173,47,1,1,34,34,1,26,3,2016,2015,2,0
"26162",174,47,2,1,80,80,0,27,3,2016,2014,12,0
"26163",177,47,1,1,30,30,0,16,3,2016,2008,37,0
"26164",182,47,2,1,50,50,0,28,2,2016,2008,55,0
"26165",193,47,1,1,28,28,1,4,4,2016,2010,35,0
"26166",210,47,1,1,28,28,1,7,4,2016,2014,7,1
"26167",225,47,1,1,18,18,1,16,4,2016,2016,37,0
"26168",227,47,1,1,43,43,1,18,4,2016,2011,7,0
"26169",245,47,1,1,65,65,1,25,4,2016,2011,20,0
"26170",249,47,1,1,64,64,0,25,4,2016,2009,63,1
"26171",259,47,1,1,65,65,1,25,4,2016,2008,23,0
"26172",260,47,1,1,81,81,0,28,4,2016,2014,20,0
"26173",263,47,2,1,24,24,1,30,4,2016,2012,20,0
"26174",267,47,2,1,22,22,0,28,4,2016,2008,12,0
"26175",272,47,2,1,21,21,0,3,5,2016,2016,35,0
"26176",280,47,2,1,32,32,0,28,4,2016,2015,2,0
"26177",283,47,1,1,67,67,1,7,5,2016,2012,37,0
"26178",289,47,1,1,35,35,1,11,5,2016,2010,20,0
"26179",313,47,1,1,34,34,1,15,5,2016,2014,20,0
"26180",317,47,2,1,33,33,1,18,5,2016,2010,35,0
"26181",322,47,1,1,49,49,0,23,5,2016,2014,7,0
"26182",323,47,1,1,71,71,1,20,5,2016,2008,6,0
"26183",338,47,1,1,33,33,0,21,5,2016,2015,34,0
"26184",344,47,2,1,33,33,0,28,5,2016,2013,35,0
"26185",348,47,3,1,50,50,0,23,4,2016,2015,12,0
"26186",350,47,2,1,29,29,0,21,5,2016,2011,23,1
"26187",363,47,1,1,36,36,0,25,5,2016,2013,49,0
"26188",366,47,1,1,79,79,1,29,3,2016,2008,19,0
"26189",380,47,2,1,28,28,0,8,6,2016,2016,7,0
"26190",382,47,1,1,39,39,0,9,6,2016,2008,12,0
"26191",385,47,1,1,44,44,0,3,6,2016,2016,2,0
"26192",386,47,2,1,78,78,0,6,6,2016,2009,7,0
"26193",393,47,6,1,21,21,0,18,4,2016,2011,20,0
"26194",396,47,1,1,55,55,0,16,6,2016,2008,12,0
"26195",406,47,1,1,72,72,1,30,5,2016,2011,63,0
"26196",409,47,2,1,20,20,1,21,6,2016,2009,41,0
"26197",418,47,2,1,55,55,1,20,6,2016,2016,7,0
"26198",423,47,1,1,78,78,1,22,6,2016,2010,55,0
"26199",425,47,2,1,58,58,0,24,5,2016,2013,35,0
"26200",426,47,3,1,44,44,0,2,5,2016,2010,6,0
"26201",428,47,1,1,28,28,0,19,6,2016,2015,2,0
"26202",435,47,2,1,27,27,0,21,6,2016,2011,20,0
"26203",464,47,1,1,39,39,0,3,7,2016,2014,19,0
"26204",465,47,1,1,45,45,0,7,7,2016,2010,19,0
"26205",466,47,1,1,20,20,1,4,7,2016,2016,35,1
"26206",492,47,1,1,24,24,1,18,7,2016,2008,35,0
"26207",493,47,1,1,35,35,0,3,6,2016,2010,37,0
"26208",494,47,1,1,24,24,0,8,6,2016,2008,2,0
"26209",495,47,1,1,58,58,1,10,7,2016,2011,12,0
"26210",507,47,1,1,41,41,1,15,7,2016,2013,49,0
"26211",511,47,1,1,30,30,1,27,7,2016,2014,30,0
"26212",514,47,1,1,82,82,1,15,7,2016,2010,12,0
"26213",528,47,2,1,74,74,1,8,6,2016,2015,36,0
"26214",529,47,2,1,72,72,0,20,7,2016,2010,48,0
"26215",531,47,2,1,66,66,1,14,7,2016,2009,12,0
"26216",546,47,3,1,44,44,0,24,7,2016,2015,35,0
"26217",553,47,3,1,45,45,0,10,8,2016,2008,51,0
"26218",554,47,1,1,33,33,0,11,8,2016,2014,35,1
"26219",555,47,1,1,75,75,0,15,8,2016,2009,20,0
"26220",562,47,1,1,36,36,1,13,8,2016,2011,12,0
"26221",581,47,1,1,40,40,1,20,8,2016,2014,35,0
"26222",585,47,1,1,53,53,1,25,8,2016,2014,20,0
"26223",591,47,1,1,64,64,0,20,8,2016,2010,30,0
"26224",632,47,2,1,91,91,1,10,9,2016,2012,37,0
"26225",641,47,1,1,69,69,1,1,9,2016,2013,49,0
"26226",658,47,1,1,23,23,0,16,9,2016,2008,12,0
"26227",659,47,1,1,62,62,1,17,9,2016,2010,7,0
"26228",660,47,2,1,30,30,0,28,8,2016,2014,35,1
"26229",688,47,2,1,18,18,0,25,9,2016,2008,7,0
"26230",691,47,1,1,21,21,1,2,10,2016,2010,35,0
"26231",692,47,2,1,46,46,0,26,9,2016,2010,7,0
"26232",693,47,2,1,46,46,0,24,9,2016,2014,49,0
"26233",695,47,1,1,38,38,1,14,9,2016,2016,12,1
"26234",702,47,1,1,56,56,1,3,10,2016,2015,20,0
"26235",703,47,2,1,62,62,0,6,10,2016,2014,59,0
"26236",704,47,1,1,31,31,0,1,10,2016,2013,6,0
"26237",709,47,1,1,39,39,0,9,10,2016,2011,35,0
"26238",721,47,1,1,23,23,1,7,10,2016,2012,42,0
"26239",724,47,2,1,50,50,0,10,10,2016,2014,12,0
"26240",739,47,1,1,17,17,0,5,10,2016,2008,49,0
"26241",749,47,1,1,26,26,1,16,10,2016,2011,12,0
"26242",760,47,2,1,65,65,0,13,9,2016,2011,55,0
"26243",762,47,1,1,54,54,1,21,10,2016,2010,12,0
"26244",768,47,1,1,40,40,1,28,10,2016,2008,32,0
"26245",770,47,1,1,48,48,0,23,10,2016,2015,49,0
"26246",776,47,1,1,79,79,0,31,10,2016,2008,37,0
"26247",794,47,1,1,21,21,1,5,11,2016,2008,37,0
"26248",807,47,1,1,56,56,1,8,11,2016,2009,34,0
"26249",826,47,1,1,19,19,1,5,11,2016,2013,55,0
"26250",829,47,1,1,66,66,1,14,11,2016,2015,55,0
"26251",831,47,2,1,91,91,1,11,11,2016,2012,49,0
"26252",834,47,1,1,27,27,1,12,11,2016,2012,6,0
"26253",844,47,2,1,65,65,0,13,11,2016,2009,24,0
"26254",846,47,1,1,53,53,1,9,11,2016,2014,35,0
"26255",849,47,2,1,65,65,0,17,11,2016,2015,20,0
"26256",861,47,2,1,46,46,1,18,11,2016,2011,63,0
"26257",862,47,1,1,56,56,1,20,11,2016,2016,49,0
"26258",863,47,1,1,38,38,1,21,11,2016,2009,24,0
"26259",875,47,1,1,29,29,0,28,11,2016,2015,49,0
"26260",881,47,2,1,37,37,1,3,12,2016,2013,20,0
"26261",893,47,1,1,28,28,1,29,11,2016,2010,35,0
"26262",895,47,1,1,51,51,0,23,11,2016,2011,20,0
"26263",896,47,2,1,69,69,0,17,11,2016,2015,35,0
"26264",908,47,2,1,18,18,0,16,12,2016,2008,37,0
"26265",913,47,1,1,19,19,1,26,11,2016,2013,49,0
"26266",920,47,1,1,35,35,1,7,12,2016,2016,35,0
"26267",921,47,1,1,67,67,1,14,12,2016,2012,49,0
"26268",924,47,2,1,43,43,0,9,12,2016,2011,35,0
"26269",925,47,1,1,25,25,1,11,12,2016,2010,2,0
"26270",929,47,1,1,63,63,0,9,12,2016,2012,2,0
"26271",930,47,1,1,45,45,0,19,11,2016,2013,20,0
"26272",931,47,1,1,73,73,1,14,12,2016,2008,13,1
"26273",934,47,1,1,32,32,1,16,12,2016,2008,22,0
"26274",936,47,1,1,24,24,1,16,12,2016,2014,12,0
"26275",943,47,2,1,50,50,0,22,12,2016,2016,35,0
"26276",944,47,1,1,58,58,1,22,12,2016,2015,20,0
"26277",946,47,1,1,21,21,0,21,12,2016,2011,49,0
"26278",958,47,2,1,38,38,0,16,12,2016,2014,55,0
"26279",959,47,1,1,31,31,0,24,12,2016,2014,35,0
"26280",963,47,1,1,62,62,0,31,12,2016,2013,20,0
"26281",967,47,2,1,22,22,0,29,12,2016,2016,20,0
"26282",970,47,1,1,56,56,1,23,12,2016,2014,37,0
"26283",978,47,1,1,64,64,1,11,11,2016,2010,20,0
"26284",981,47,1,1,66,66,1,3,10,2016,2016,23,0
"26285",986,47,1,1,49,49,1,2,7,2016,2011,35,0
"26286",989,47,1,1,82,82,1,2,10,2016,2012,18,0
"26287",3,48,1,1,65,65,1,1,1,2016,2013,23,0
"26288",11,48,1,1,22,22,0,2,1,2016,2009,24,0
"26289",20,48,2,1,38,38,1,3,1,2016,2015,35,0
"26290",24,48,2,1,56,56,0,4,1,2016,2013,7,0
"26291",29,48,1,1,51,51,1,4,1,2016,2013,35,0
"26292",33,48,1,1,44,44,0,5,1,2016,2013,7,0
"26293",38,48,1,1,35,35,1,6,1,2016,2009,34,0
"26294",41,48,1,1,54,54,1,6,1,2016,2009,12,0
"26295",43,48,1,1,24,24,0,7,1,2016,2015,12,0
"26296",48,48,2,1,37,37,1,7,1,2016,2015,12,0
"26297",55,48,2,1,43,43,1,8,1,2016,2015,35,0
"26298",56,48,1,1,52,52,0,8,1,2016,2009,7,0
"26299",58,48,1,1,24,24,0,9,1,2016,2013,7,0
"26300",60,48,2,1,27,27,0,9,1,2016,2010,20,0
"26301",63,48,1,1,26,26,0,9,1,2016,2015,20,0
"26302",66,48,1,1,44,44,1,10,1,2016,2012,12,0
"26303",70,48,1,1,52,52,0,11,1,2016,2008,59,0
"26304",73,48,1,1,43,43,0,11,1,2016,2015,12,0
"26305",75,48,1,1,25,25,0,12,1,2016,2015,7,0
"26306",76,48,2,1,31,31,0,12,1,2016,2012,20,0
"26307",81,48,1,1,67,67,0,13,1,2016,2011,23,0
"26308",82,48,2,1,78,78,0,14,1,2016,2014,12,0
"26309",86,48,2,1,60,60,0,15,1,2016,2012,35,0
"26310",87,48,1,1,37,37,1,15,1,2016,2009,20,0
"26311",88,48,1,1,56,56,0,16,1,2016,2008,2,0
"26312",89,48,1,1,72,72,0,17,1,2016,2008,55,0
"26313",98,48,2,1,25,25,0,2,1,2016,2012,7,0
"26314",99,48,1,1,43,43,1,3,1,2016,2008,20,0
"26315",102,48,1,1,29,29,0,6,1,2016,2013,20,0
"26316",103,48,1,1,45,45,1,8,1,2016,2011,20,0
"26317",110,48,1,1,24,24,1,10,1,2016,2011,20,0
"26318",111,48,1,1,21,21,0,10,1,2016,2015,20,0
"26319",118,48,1,1,24,24,0,15,1,2016,2014,20,0
"26320",130,48,1,1,19,19,1,18,1,2016,2015,20,0
"26321",132,48,1,1,50,50,0,19,1,2016,2011,18,0
"26322",133,48,1,1,20,20,1,19,1,2016,2013,35,1
"26323",136,48,2,1,65,65,0,19,1,2016,2008,12,0
"26324",137,48,2,1,31,31,1,20,1,2016,2010,63,0
"26325",138,48,1,1,40,40,1,21,1,2016,2008,6,0
"26326",141,48,1,1,54,54,1,21,1,2016,2014,20,0
"26327",145,48,1,1,69,69,0,21,1,2016,2013,12,0
"26328",147,48,1,1,26,26,1,22,1,2016,2008,20,0
"26329",148,48,1,1,17,17,1,22,1,2016,2008,20,0
"26330",151,48,1,1,21,21,1,23,1,2016,2011,7,0
"26331",152,48,1,1,27,27,1,23,1,2016,2010,20,0
"26332",154,48,1,1,70,70,0,24,1,2016,2008,23,0
"26333",157,48,1,1,57,57,1,26,1,2016,2013,55,0
"26334",160,48,1,1,39,39,0,5,1,2016,2012,34,0
"26335",161,48,1,1,53,53,0,7,1,2016,2011,12,0
"26336",165,48,1,1,21,21,0,12,1,2016,2010,35,0
"26337",168,48,1,1,24,24,1,13,1,2016,2014,7,0
"26338",184,48,1,1,44,44,1,23,1,2016,2015,58,0
"26339",188,48,1,1,25,25,0,25,1,2016,2014,49,0
"26340",189,48,1,1,78,78,1,25,1,2016,2008,20,0
"26341",191,48,1,1,45,45,0,26,1,2016,2014,7,0
"26342",193,48,1,1,22,22,0,27,1,2016,2009,42,0
"26343",195,48,1,1,43,43,1,27,1,2016,2010,12,0
"26344",197,48,1,1,65,65,0,28,1,2016,2012,13,0
"26345",203,48,1,1,91,91,1,29,1,2016,2012,2,0
"26346",220,48,1,1,27,27,1,30,1,2016,2009,35,0
"26347",228,48,2,1,24,24,0,24,1,2016,2012,35,0
"26348",231,48,1,1,33,33,0,26,1,2016,2014,23,0
"26349",240,48,2,1,73,73,1,31,1,2016,2012,20,0
"26350",241,48,2,1,16,16,0,31,1,2016,2013,20,0
"26351",244,48,1,1,41,41,1,1,2,2016,2010,20,0
"26352",245,48,2,1,68,68,1,1,2,2016,2015,23,0
"26353",246,48,3,1,56,56,0,1,2,2016,2012,32,0
"26354",248,48,1,1,33,33,0,2,2,2016,2014,20,0
"26355",259,48,1,1,53,53,0,4,2,2016,2011,49,0
"26356",264,48,1,1,34,34,1,5,2,2016,2013,7,0
"26357",269,48,1,1,19,19,1,5,2,2016,2011,20,0
"26358",273,48,1,1,35,35,0,6,2,2016,2008,12,0
"26359",278,48,1,1,35,35,1,6,2,2016,2013,41,0
"26360",281,48,2,1,40,40,0,7,2,2016,2014,37,0
"26361",282,48,1,1,56,56,1,7,2,2016,2010,6,0
"26362",284,48,1,1,37,37,1,7,2,2016,2014,23,0
"26363",285,48,1,1,31,31,1,7,2,2016,2008,19,0
"26364",299,48,1,1,63,63,1,9,2,2016,2013,20,0
"26365",300,48,1,1,47,47,1,9,2,2016,2009,20,0
"26366",303,48,2,1,52,52,0,10,2,2016,2013,58,0
"26367",307,48,1,1,43,43,0,10,2,2016,2012,49,0
"26368",312,48,1,1,32,32,0,11,2,2016,2013,7,0
"26369",313,48,1,1,21,21,1,11,2,2016,2015,35,0
"26370",318,48,2,1,47,47,0,12,2,2016,2014,63,0
"26371",320,48,1,1,22,22,1,13,2,2016,2015,34,0
"26372",321,48,2,1,39,39,0,13,2,2016,2015,82,0
"26373",322,48,2,1,21,21,1,13,2,2016,2008,20,0
"26374",329,48,2,1,54,54,0,17,2,2016,2013,37,0
"26375",330,48,2,1,25,25,0,17,2,2016,2009,23,0
"26376",342,48,1,1,42,42,0,6,2,2016,2013,12,0
"26377",349,48,2,1,38,38,1,12,2,2016,2011,12,0
"26378",350,48,1,1,83,83,1,12,2,2016,2015,20,0
"26379",362,48,1,1,43,43,0,15,2,2016,2013,42,0
"26380",373,48,1,1,70,70,1,19,2,2016,2008,49,0
"26381",377,48,1,1,43,43,1,19,2,2016,2012,20,0
"26382",385,48,2,1,25,25,1,22,2,2016,2010,63,0
"26383",390,48,1,1,32,32,0,28,2,2016,2014,35,0
